city,state,postcode,country,can_contact,sold_date,event_date,event_desc,num_tickets,estimated_price,is_international,region_category,sold_month,event_month,days_until_event,total_value
Cobbitty,NSW,2570,AU,Y,2025-02-25,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
East Killara,NSW,2071,AU,N,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
East Killara,NSW,2071,AU,N,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Ambarvale,NSW,2560,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Sanctuary Point,NSW,2540,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Lake Haven,NSW,2263,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Tiwi,NT,810,AU,Y,2025-02-25,2025-04-16,Reserved Seating,2,50,False,Australia,2025-02,2025-04,50,100
Tiwi,NT,810,AU,Y,2025-02-25,2025-04-23,Donation,1,10,False,Australia,2025-02,2025-04,57,10
Tiwi,NT,810,AU,Y,2025-02-25,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,57,15
Telarah,NSW,2320,AU,Y,2025-02-25,2025-04-19,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,53,35
West Pymble,NSW,2073,AU,N,2025-02-25,2025-04-14,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,48,70
Logan Reserve,QLD,4133,AU,N,2025-02-25,2025-04-20,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,54,70
Prestons,NSW,2170,AU,Y,2025-02-25,2025-04-17,Dino Adventures,3,25,False,Australia,2025-02,2025-04,51,75
Prestons,NSW,2170,AU,Y,2025-02-25,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Prestons,NSW,2170,AU,Y,2025-02-25,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Prestons,NSW,2170,AU,Y,2025-02-25,2025-04-23,Give & Gather Bag,2,15,False,Australia,2025-02,2025-04,57,30
Kellyville Ridge,NSW,2155,AU,Y,2025-02-25,2025-04-16,Dino Adventures,2,25,False,Australia,2025-02,2025-04,50,50
Kellyville Ridge,NSW,2155,AU,Y,2025-02-25,2025-04-16,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Concord,NSW,2137,AU,Y,2025-02-25,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,51,200
Mosman,NSW,2088,AU,N,2025-02-25,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Mosman,NSW,2088,AU,N,2025-02-25,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Mosman,NSW,2088,AU,N,2025-02-25,2025-04-22,Single Day Entry,5,50,False,Australia,2025-02,2025-04,56,250
Padstow,NSW,2211,AU,N,2025-02-25,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,51,200
Marsden Park,NSW,2765,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Kellyville,NSW,2155,AU,N,2025-02-25,2025-04-22,Big Bush BBQ,7,20,False,Australia,2025-02,2025-04,56,140
Kellyville,NSW,2155,AU,N,2025-02-25,2025-04-22,Single Day Entry,4,50,False,Australia,2025-02,2025-04,56,200
Kambah,ACT,2902,AU,N,2025-02-25,2025-04-22,Single Day Entry,3,50,False,Australia,2025-02,2025-04,56,150
Elizabeth Hills,NSW,2171,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Beverly Hills,NSW,2209,AU,Y,2025-02-25,2025-04-16,Single Day Entry,4,50,False,Australia,2025-02,2025-04,50,200
Beverly Hills,NSW,2209,AU,Y,2025-02-25,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,57,15
Sutherland,NSW,2232,AU,N,2025-02-25,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Sutherland,NSW,2232,AU,N,2025-02-25,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Shellharbour,NSW,2529,AU,Y,2025-02-25,2025-04-18,Reserved Seating,1,50,False,Australia,2025-02,2025-04,52,50
Shellharbour,NSW,2529,AU,Y,2025-02-25,2025-04-18,Reserved Seating,1,50,False,Australia,2025-02,2025-04,52,50
Woy Woy,NSW,2256,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Woy Woy,NSW,2256,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Kogarah,NSW,2217,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
nan,,,,N,2025-02-25,2025-04-18,Single Day Entry,1,50,True,International,2025-02,2025-04,52,50
Riverwood,NSW,2210,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Riverwood,NSW,2210,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Riverwood,NSW,2210,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Engadine,NSW,2233,AU,Y,2025-02-25,2025-04-16,Big Bush BBQ,2,20,False,Australia,2025-02,2025-04,50,40
Engadine,NSW,2233,AU,Y,2025-02-25,2025-04-16,Dino Adventures,3,25,False,Australia,2025-02,2025-04,50,75
Engadine,NSW,2233,AU,Y,2025-02-25,2025-04-16,Single Day Entry,4,50,False,Australia,2025-02,2025-04,50,200
Melonba,NSW,2765,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Melonba,NSW,2765,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Sydney,NSW,2000,AU,N,2025-02-25,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,51,200
West Wollongong,NSW,2500,AU,Y,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Northmead,NSW,2152,AU,Y,2025-02-25,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Hillsdale,NSW,2036,AU,N,2025-02-25,2025-04-16,Single Day Entry,4,50,False,Australia,2025-02,2025-04,50,200
Hillsdale,NSW,2036,AU,N,2025-02-25,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,57,15
Bass Hill,NSW,2197,AU,N,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Revesby,NSW,2212,AU,N,2025-02-25,2025-04-16,Single Day Entry,2,50,False,Australia,2025-02,2025-04,50,100
Heathcote,NSW,2233,AU,Y,2025-02-25,2025-04-21,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,55,70
Heathcote,NSW,2233,AU,Y,2025-02-25,2025-04-21,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,55,70
Heathcote,NSW,2233,AU,Y,2025-02-25,2025-04-21,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,55,70
Sydney,NSW,2070,AU,Y,2025-02-25,2025-04-16,Single Day Entry,4,50,False,Australia,2025-02,2025-04,50,200
Brighton-Le-Sands,NSW,2216,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Grenfell,NSW,2810,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Punchbowl,NSW,2196,AU,Y,2025-02-25,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Cranebrook,NSW,2749,AU,N,2025-02-25,2025-04-18,Reserved Seating,2,50,False,Australia,2025-02,2025-04,52,100
Cranebrook,NSW,2749,AU,N,2025-02-25,2025-04-18,Reserved Seating,1,50,False,Australia,2025-02,2025-04,52,50
Riverwood,NSW,2210,AU,Y,2025-02-25,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,56,50
Riverwood,NSW,2210,AU,Y,2025-02-25,2025-04-22,Single Day Entry,2,50,False,Australia,2025-02,2025-04,56,100
Harrison,ACT,2914,AU,Y,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
nan,,,,N,2025-02-25,2025-04-11,Single Day Entry,1,50,True,International,2025-02,2025-04,45,50
Carlingford,NSW,2118,AU,Y,2025-02-25,2025-04-22,Single Day Entry,2,50,False,Australia,2025-02,2025-04,56,100
Carlingford,NSW,2118,AU,Y,2025-02-25,2025-04-22,Single Day Entry,2,50,False,Australia,2025-02,2025-04,56,100
Leppington,NSW,2179,AU,N,2025-02-25,2025-04-12,Dino Adventures,3,25,False,Australia,2025-02,2025-04,46,75
Leppington,NSW,2179,AU,N,2025-02-25,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,46,200
Old Guildford,NSW,2161,AU,N,2025-02-25,2025-04-15,After 4pm Entry,5,35,False,Australia,2025-02,2025-04,49,175
Sylvania,NSW,2224,AU,N,2025-02-25,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
Neutral Bay,NSW,2089,AU,N,2025-02-25,2025-04-19,Big Bush BBQ,8,20,False,Australia,2025-02,2025-04,53,160
Bexley,NSW,2207,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Bexley,NSW,2207,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Killarney Heights,NSW,2087,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Sydney,NSW,2000,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Curl Curl,NSW,2096,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Curl Curl,NSW,2096,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Curl Curl,NSW,2096,AU,N,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Condell Park,NSW,2200,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Wandillup,WA,6256,AU,N,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Faulconbridge,NSW,2776,AU,Y,2025-02-25,2025-04-11,Single Day Entry,3,50,False,Australia,2025-02,2025-04,45,150
Sutherland,NSW,2232,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Paddington,NSW,2021,AU,N,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Silverdale,NSW,2752,AU,N,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Sydney,NSW,2155,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Sydney,NSW,2155,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Narraweena,NSW,2099,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Narraweena,NSW,2099,AU,Y,2025-02-25,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,57,15
North Ryde,NSW,2113,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
North Ryde,NSW,2113,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Urbandale,,50323,US,N,2025-02-25,2025-04-11,Single Day Entry,1,50,True,International,2025-02,2025-04,45,50
Oran Park,NSW,2570,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Mount Warrigal,NSW,2528,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Mount Warrigal,NSW,2528,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Singapore,,732572,SG,N,2025-02-25,2025-04-11,Single Day Entry,1,50,True,International,2025-02,2025-04,45,50
Singapore,,732572,SG,N,2025-02-25,2025-04-11,Single Day Entry,4,50,True,International,2025-02,2025-04,45,200
Silverdale,NSW,2752,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Leura,NSW,2780,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Hurstville Grove,NSW,2220,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Hurstville Grove,NSW,2220,AU,N,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Blakehurst,NSW,2221,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Ruse,NSW,2564,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Ruse,NSW,2564,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Darling Point,NSW,2027,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Grose Vale,NSW,2753,AU,Y,2025-02-25,2025-04-11,Single Day Entry,3,50,False,Australia,2025-02,2025-04,45,150
Grose Vale,NSW,2753,AU,Y,2025-02-26,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,44,200
Grose Vale,NSW,2753,AU,Y,2025-02-27,2025-04-11,Single Day Entry,3,50,False,Australia,2025-02,2025-04,43,150
Grose Vale,NSW,2753,AU,Y,2025-02-28,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,42,200
Grose Vale,NSW,2753,AU,Y,2025-03-01,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,41,200
Balmain,NSW,2041,AU,Y,2025-03-02,2025-04-11,Single Day Entry,2,50,False,Australia,2025-03,2025-04,40,100
Gorokan,NSW,2263,AU,N,2025-03-03,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,39,50
Leumeah,NSW,2560,AU,N,2025-03-04,2025-04-11,Dino Adventures,2,25,False,Australia,2025-03,2025-04,38,50
Leumeah,NSW,2560,AU,N,2025-03-05,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,37,50
Leumeah,NSW,2560,AU,N,2025-03-06,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,36,50
Leumeah,NSW,2560,AU,N,2025-03-07,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-03,2025-04,47,15
Darlinghurst,NSW,2010,AU,Y,2025-03-08,2025-04-11,Single Day Entry,3,50,False,Australia,2025-03,2025-04,34,150
Darlinghurst,NSW,2010,AU,Y,2025-03-09,2025-04-11,Single Day Entry,3,50,False,Australia,2025-03,2025-04,33,150
Darlinghurst,NSW,2010,AU,Y,2025-03-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,32,200
Ermington,NSW,2115,AU,Y,2025-03-11,2025-04-11,Single Day Entry,2,50,False,Australia,2025-03,2025-04,31,100
St Marys,NSW,2760,AU,N,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Lindfield,NSW,2070,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Lindfield,NSW,2070,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Lidcombe,NSW,2141,AU,N,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Lidcombe,NSW,2141,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Randwick,NSW,2031,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Kirrawee,NSW,2232,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Seaforth,NSW,2092,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Albion Park,NSW,2527,AU,Y,2025-04-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-04,2025-04,1,200
Wiley Park,NSW,2195,AU,N,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Bateau Bay,NSW,2261,AU,Y,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
nan,,,,N,2025-04-10,2025-04-11,Single Day Entry,1,50,True,International,2025-04,2025-04,1,50
Panania,NSW,2213,AU,N,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
Panania,NSW,2213,AU,N,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
West Hoxton,NSW,2171,AU,N,2025-04-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-04,2025-04,1,200
Hurstville,NSW,2220,AU,N,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Hurstville,NSW,2220,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Sydney,NSW,2766,AU,Y,2025-02-25,2025-04-11,Big Bush BBQ,1,20,False,Australia,2025-02,2025-04,45,20
Sydney,NSW,2766,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Gregory Hills,NSW,2557,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Jannali,NSW,2226,AU,Y,2025-02-25,2025-04-11,Single Day Entry,5,50,False,Australia,2025-02,2025-04,45,250
Raymond Terrace,NSW,2324,AU,Y,2025-02-25,2025-04-11,Single Day Entry,3,50,False,Australia,2025-02,2025-04,45,150
Bonnyrigg,NSW,2177,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
North Parramatta,NSW,2151,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
North Parramatta,NSW,2151,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Kooringal,NSW,2650,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Kooringal,NSW,2650,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Tuncurry,NSW,2428,AU,Y,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
Tuncurry,NSW,2428,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Tuncurry,NSW,2428,AU,Y,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
Albion Park Rail,NSW,2527,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Albion Park Rail,NSW,2527,AU,Y,2025-04-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-04,2025-04,1,200
Albion Park Rail,NSW,2527,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Albion Park Rail,NSW,2527,AU,Y,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
Mount Pritchard,NSW,2170,AU,Y,2025-04-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-04,2025-04,1,200
Parramatta,NSW,2150,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Parramatta,NSW,2150,AU,Y,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
Miller,NSW,2168,AU,Y,2025-04-10,2025-04-11,Single Day Entry,8,50,False,Australia,2025-04,2025-04,1,400
Earlwood,NSW,2206,AU,Y,2025-04-10,2025-04-11,Single Day Entry,3,50,False,Australia,2025-04,2025-04,1,150
Oakdale,NSW,2570,AU,N,2025-04-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-04,2025-04,1,200
Yarravel,NSW,2440,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Yarravel,NSW,2440,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Yarravel,NSW,2440,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Greenacre,ACT,2190,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Greystanes,NSW,2145,AU,Y,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Greystanes,NSW,2145,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Wollstonecraft,NSW,2065,AU,N,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Rhodes,NSW,2138,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Long Jetty,NSW,2261,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Dee Why,NSW,2099,AU,Y,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Greenacre,NSW,2190,AU,Y,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
Dulwich Hill,NSW,2203,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Collaroy Plateau,NSW,2097,AU,N,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
Collaroy Plateau,NSW,2097,AU,N,2025-04-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-04,2025-04,1,200
Berala,NSW,2141,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Berala,NSW,2141,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Green Valley,NSW,2168,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Green Valley,NSW,2168,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Barden Ridge,NSW,2234,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Yennora,NSW,2161,AU,N,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Arncliffe,NSW,2205,AU,Y,2025-02-28,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,42,100
Arncliffe,NSW,2205,AU,Y,2025-03-01,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,41,50
Shell Cove,NSW,2529,AU,N,2025-03-02,2025-04-11,Single Day Entry,2,50,False,Australia,2025-03,2025-04,40,100
Shell Cove,NSW,2529,AU,N,2025-03-03,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,39,50
St Clair,NSW,2759,AU,N,2025-03-04,2025-04-11,Single Day Entry,3,50,False,Australia,2025-03,2025-04,38,150
Balgowlah,NSW,2093,AU,Y,2025-03-05,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,37,200
Balgowlah,NSW,2093,AU,Y,2025-03-06,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-03,2025-04,48,15
Engadine,NSW,2233,AU,Y,2025-02-25,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Leichhardt,NSW,2040,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Leichhardt,NSW,2040,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Freshwater,NSW,2096,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Freshwater,NSW,2096,AU,N,2025-02-25,2025-04-11,Single Day Entry,1,50,False,Australia,2025-02,2025-04,45,50
Hoxton Park,NSW,2171,AU,N,2025-02-25,2025-04-11,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Morayfield,QLD,4506,AU,Y,2025-04-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-04,2025-04,1,200
Bray Park,QLD,4500,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Bray Park,QLD,4500,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Sydney,NSW,2122,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
Baulkham Hills,NSW,2153,AU,Y,2025-04-10,2025-04-11,Single Day Entry,2,50,False,Australia,2025-04,2025-04,1,100
West Pennant Hills,NSW,2125,AU,Y,2025-04-10,2025-04-11,Single Day Entry,1,50,False,Australia,2025-04,2025-04,1,50
West Ryde,NSW,2114,AU,N,2025-04-10,2025-04-11,After 4pm Entry,1,35,False,Australia,2025-04,2025-04,1,35
West Ryde,NSW,2114,AU,N,2025-04-10,2025-04-11,After 4pm Entry,1,35,False,Australia,2025-04,2025-04,1,35
Sydney,NSW,2214,AU,N,2025-04-10,2025-04-11,After 4pm Entry,5,35,False,Australia,2025-04,2025-04,1,175
Rydalmere,NSW,2116,AU,N,2025-02-25,2025-04-11,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,45,70
Sylvania Waters,NSW,2224,AU,Y,2025-02-25,2025-04-11,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,45,35
Georges Hall,NSW,2198,AU,Y,2025-02-25,2025-04-11,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,45,70
Georges Hall,NSW,2198,AU,Y,2025-02-25,2025-04-11,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,45,70
